julian_day,temperature
2443550,1361.2079 
2443551,1361.1206 
2443552,1360.9204 
2443553,1360.9284 
2443554,1361.0941 
2443555,1361.1654 
2443556,1361.4775 
2443557,1361.6591 
2443558,1361.4029 
2443559,1361.5207 
2443560,1361.5667 
2443561,1361.8379 
2443562,1361.5587 
2443563,1361.7677 
2443564,1361.8390 
2443565,1361.7599 
2443566,1361.7201 
2443567,1361.7100 
2443568,1361.7780 
2443569,1361.8788 
2443570,1361.8909 
2443571,1361.6718 
2443572,1361.5942 
2443573,1361.7718 
2443574,1361.7461 
2443575,1361.4686 
2443576,1361.5226 
2443577,1361.4620 
2443578,1361.4842 
2443579,1361.3184 
2443580,1361.2463 
2443581,1361.2906 
2443582,1361.7429 
2443583,1360.9557 
2443584,1361.0869 
2443585,1361.4457 
2443586,1361.4198 
2443587,1361.3456 
2443588,1361.4881 
2443589,1361.5886 
2443590,1361.6333 
2443591,1361.6766 
2443592,1361.6335 
2443593,1361.8689 
2443594,1362.0242 
2443595,1361.7526 
2443596,1361.7249 
2443597,1361.7904 
2443598,1361.7694 
2443599,1361.7675 
2443600,1361.7175 
2443601,1361.5794 
2443602,1361.9960 
2443603,1361.3976 
2443604,1361.3277 
2443605,1361.3760 
2443606,1361.4817 
2443607,1361.4748 
2443608,1361.6984 
2443609,1361.9331 
2443610,1361.8774 
2443611,1361.8441 
2443612,1361.6443 
2443613,1361.4389 
2443614,1361.3033 
2443615,1361.5882 
2443616,1361.2230 
2443617,1361.1168 
2443618,1361.7984 
2443619,1361.0910 
2443620,1361.7202 
2443621,1361.3159 
2443622,1361.3028 
2443623,1361.5392 
2443624,1360.9745 
2443625,1362.0003 
2443626,1361.7095 
2443627,1361.2685 
2443628,1361.2708 
2443629,1360.6989 
2443630,1360.5598 
2443631,1360.5463 
2443632,1361.4120 
2443633,1361.6495 
2443634,1361.0532 
2443635,1361.2607 
2443636,1361.9267 
2443637,1361.8392 
2443638,1362.1403 
2443639,1361.7146 
2443640,1361.6539 
2443641,1361.6366 
2443642,1361.5469 
2443643,1361.3375 
2443644,1361.6078 
2443645,1361.5420 
2443646,1361.7525 
2443647,1361.7708 
2443648,1361.9100 
2443649,1361.9185 
2443650,1361.9149 
2443651,1362.0829 
2443652,1361.9914 
2443653,1361.5927 
2443654,1361.8312 
2443655,1361.5063 
2443656,1361.3856 
2443657,1361.2718 
2443658,1361.6213 
2443659,1361.5071 
2443660,1361.6721 
2443661,1361.8736 
2443662,1361.2519 
2443663,1361.7594 
2443664,1361.6926 
2443665,1361.6563 
2443666,1361.6249 
2443667,1361.6603 
2443668,1361.6199 
2443669,1361.6472 
2443670,1361.6248 
2443671,1361.6305 
2443672,1361.7084 
2443673,1361.7829 
2443674,1361.7843 
2443675,1361.7847 
2443676,1361.7345 
2443677,1361.8971 
2443678,1361.9031 
2443679,1362.3782 
2443680,1362.3627 
2443681,1361.9689 
2443682,1361.5828 
2443683,1362.0740 
2443684,1361.7577 
2443685,1361.6089 
2443686,1362.1477 
2443687,1361.4682 
2443688,1362.0710 
2443689,1362.1990 
2443690,1362.1028 
2443691,1361.9545 
2443692,1362.0871 
2443693,1361.6824 
2443694,1361.4676 
2443695,1361.8768 
2443696,1361.6759 
2443697,1361.9158 
2443698,1361.9530 
2443699,1361.7733 
2443700,1361.5720 
2443701,1361.2936 
2443702,1361.4936 
2443703,1361.4434 
2443704,1361.4673 
2443705,1361.7399 
2443706,1361.7811 
2443707,1361.8011 
2443708,1362.0451 
2443709,1362.1056 
2443710,1362.2440 
2443711,1362.3559 
2443712,1362.3408 
2443713,1362.2914 
2443714,1362.2910 
2443715,1361.8816 
2443716,1362.1512 
2443717,1361.8306 
2443718,1361.8892 
2443719,1361.9059 
2443720,1361.9009 
2443721,1361.8522 
2443722,1361.5434 
2443723,1361.8646 
2443724,1361.9430 
2443725,1362.0277 
2443726,1361.9443 
2443727,1362.0440 
2443728,1361.8174 
2443729,1361.6829 
2443730,1361.7764 
2443731,1362.1959 
2443732,1361.6536 
2443733,1362.3982 
2443734,1361.9889 
2443735,1362.2658 
2443736,1361.8992 
2443737,1361.9229 
2443738,1361.7739 
2443739,1362.1038 
2443740,1362.0957 
2443741,1362.1260 
2443742,1362.0466 
2443743,1361.5530 
2443744,1361.9059 
2443745,1361.9095 
2443746,1361.5292 
2443747,1361.5845 
2443748,1361.4780 
2443749,1361.5074 
2443750,1361.5048 
2443751,1361.6069 
2443752,1361.5298 
2443753,1361.3712 
2443754,1361.1811 
2443755,1361.2067 
2443756,1360.8234 
2443757,1361.4575 
2443758,1361.1918 
2443759,1361.4431 
2443760,1361.9174 
2443761,1361.8749 
2443762,1361.7622 
2443763,1361.6718 
2443764,1361.8682 
2443765,1361.7866 
2443766,1361.7145 
2443767,1361.6382 
2443768,1361.3067 
2443769,1361.1804 
2443770,1361.0636 
2443771,1361.2153 
2443772,1361.0002 
2443773,1361.0241 
2443774,1360.9032 
2443775,1361.1201 
2443776,1361.2512 
2443777,1361.2701 
2443778,1361.5231 
2443779,1361.7482 
2443780,1361.6306 
2443781,1362.1215 
2443782,1362.1120 
2443783,1361.7151 
2443784,1361.8531 
2443785,1362.0219 
2443786,1362.0018 
2443787,1362.0152 
2443788,1361.8949 
2443789,1361.7808 
2443790,1361.6654 
2443791,1361.6368 
2443792,1361.6497 
2443793,1361.5686 
2443794,1361.6797 
2443795,1361.8337 
2443796,1361.9637 
2443797,1361.4160 
2443798,1361.3917 
2443799,1361.9885 
2443800,1361.4094 
2443801,1361.4374 
2443802,1361.4626 
2443803,1361.3508 
2443804,1361.4283 
2443805,1361.3896 
2443806,1361.4508 
2443807,1361.4436 
2443808,1361.3580 
2443809,1361.4174 
2443810,1361.9070 
2443811,1362.1481 
2443812,1361.3773 
2443813,1361.6949 
2443814,1362.1680 
2443815,1361.5955 
2443816,1362.0609 
2443817,1361.2499 
2443818,1361.3750 
2443819,1361.1796 
2443820,1361.4124 
2443821,1360.7810 
2443822,1361.5246 
2443823,1361.3846 
2443824,1361.3125 
2443825,1361.5269 
2443826,1361.4314 
2443827,1361.5600 
2443828,1361.5803 
2443829,1361.9929 
2443830,1361.4975 
2443831,1361.3653 
2443832,1361.8557 
2443833,1361.5952 
2443834,1361.6048 
2443835,1361.6533 
2443836,1361.6977 
2443837,1361.8294 
2443838,1361.8731 
2443839,1361.9304 
2443840,1361.8406 
2443841,1361.6636 
2443842,1361.5113 
2443843,1361.5181 
2443844,1361.7713 
2443845,1361.8139 
2443846,1361.5059 
2443847,1361.2922 
2443848,1361.5795 
2443849,1361.7200 
2443850,1361.8876 
2443851,1361.4894 
2443852,1360.9516 
2443853,1360.0451 
2443854,1360.2284 
2443855,1359.4436 
2443856,1360.5141 
2443857,1360.7416 
2443858,1361.6765 
2443859,1360.9493 
2443860,1360.4720 
2443861,1360.7937 
2443862,1361.2187 
2443863,1361.3086 
2443864,1360.9181 
2443865,1361.5034 
2443866,1361.6761 
2443867,1361.8403 
2443868,1361.6661 
2443869,1361.9715 
2443870,1361.9039 
2443871,1362.1037 
2443872,1362.0212 
2443873,1361.3743 
2443874,1361.2193 
2443875,1361.3796 
2443876,1361.5775 
2443877,1361.3964 
2443878,1361.5112 
2443879,1361.4264 
2443880,1361.5697 
2443881,1361.9838 
2443882,1362.0554 
2443883,1361.7366 
2443884,1361.5791 
2443885,1361.9484 
2443886,1362.0350 
2443887,1361.9166 
2443888,1361.7708 
2443889,1361.7253 
2443890,1361.7938 
2443891,1361.9585 
2443892,1361.4425 
2443893,1361.2587 
2443894,1361.7524 
2443895,1361.2299 
2443896,1361.7908 
2443897,1361.3760 
2443898,1361.2591 
2443899,1361.6018 
2443900,1361.9332 
2443901,1361.7102 
2443902,1361.4952 
2443903,1361.6152 
2443904,1362.0467 
2443905,1362.1695 
2443906,1362.4252 
2443907,1362.4343 
2443908,1362.3786 
2443909,1362.3715 
2443910,1362.4659 
2443911,1362.1842 
2443912,1362.4451 
2443913,1362.3257 
2443914,1361.9335 
2443915,1362.2421 
2443916,1362.0438 
2443917,1361.9501 
2443918,1361.9939 
2443919,1361.8032 
2443920,1361.7655 
2443921,1361.6898 
2443922,1361.3005 
2443923,1361.6834 
2443924,1361.5506 
2443925,1361.5690 
2443926,1361.8565 
2443927,1361.6157 
2443928,1361.8131 
2443929,1362.0266 
2443930,1362.3313 
2443931,1362.2800 
2443932,1362.2541 
2443933,1362.4226 
2443934,1362.4937 
2443935,1362.7597 
2443936,1362.6597 
2443937,1362.5827 
2443938,1362.4645 
2443939,1362.4758 
2443940,1362.6438 
2443941,1362.3658 
2443942,1362.1460 
2443943,1362.5310 
2443944,1362.1879 
2443945,1362.5280 
2443946,1362.6350 
2443947,1362.7266 
2443948,1362.7648 
2443949,1362.5774 
2443950,1362.0573 
2443951,1362.5472 
2443952,1362.5421 
2443953,1362.4088 
2443954,1362.0611 
2443955,1362.1095 
2443956,1361.8850 
2443957,1361.9155 
2443958,1362.0945 
2443959,1362.1553 
2443960,1362.3012 
2443961,1362.1477 
2443962,1362.3959 
2443963,1362.4112 
2443964,1362.4128 
2443965,1362.2422 
2443966,1362.2353 
2443967,1362.3447 
2443968,1362.3357 
2443969,1361.8609 
2443970,1362.4610 
2443971,1362.0871 
2443972,1362.1488 
2443973,1362.2587 
2443974,1362.0690 
2443975,1362.1020 
2443976,1361.9582 
2443977,1361.5880 
2443978,1361.7324 
2443979,1361.7061 
2443980,1361.6001 
2443981,1361.6208 
2443982,1361.8521 
2443983,1362.3139 
2443984,1362.2928 
2443985,1361.9840 
2443986,1362.2763 
2443987,1361.7475 
2443988,1361.7069 
2443989,1361.8979 
2443990,1361.8271 
2443991,1361.6652 
2443992,1361.2754 
2443993,1361.7702 
2443994,1361.6059 
2443995,1361.7701 
2443996,1361.9641 
2443997,1362.0881 
2443998,1361.9540 
2443999,1361.9169 
2444000,1361.7954 
2444001,1361.7020 
2444002,1361.8061 
2444003,1361.9144 
2444004,1361.7603 
2444005,1361.4399 
2444006,1361.4123 
2444007,1361.7104 
2444008,1361.8289 
2444009,1361.8038 
2444010,1361.9227 
2444011,1361.7121 
2444012,1361.7559 
2444013,1361.9622 
2444014,1362.2073 
2444015,1362.1397 
2444016,1361.9612 
2444017,1361.8770 
2444018,1362.0068 
2444019,1362.5107 
2444020,1362.6375 
2444021,1362.4577 
2444022,1362.0156 
2444023,1362.1277 
2444024,1362.2925 
2444025,1362.3298 
2444026,1361.8002 
2444027,1361.2774 
2444028,1360.8527 
2444029,1361.0957 
2444030,1361.3624 
2444031,1361.4478 
2444032,1361.4517 
2444033,1361.3360 
2444034,1361.4116 
2444035,1360.7175 
2444036,1360.6637 
2444037,1360.0412 
2444038,1361.0429 
2444039,1361.2499 
2444040,1361.5378 
2444041,1361.4916 
2444042,1361.7831 
2444043,1361.6851 
2444044,1361.8949 
2444045,1362.0253 
2444046,1361.8561 
2444047,1362.0783 
2444048,1362.1501 
2444049,1361.9849 
2444050,1361.7938 
2444051,1362.0176 
2444052,1362.2186 
2444053,1361.9690 
2444054,1361.8915 
2444055,1361.8133 
2444056,1361.8711 
2444057,1361.8018 
2444058,1361.5182 
2444059,1361.8925 
2444060,1361.5715 
2444061,1361.6456 
2444062,1361.4973 
2444063,1361.6593 
2444064,1361.5478 
2444065,1361.7531 
2444066,1361.8654 
2444067,1361.7137 
2444068,1361.9619 
2444069,1361.7799 
2444070,1361.8193 
2444071,1361.7269 
2444072,1361.7559 
2444073,1361.6301 
2444074,1361.5619 
2444075,1361.7389 
2444076,1361.6362 
2444077,1361.4438 
2444078,1361.5982 
2444079,1361.8565 
2444080,1361.7154 
2444081,1361.9330 
2444082,1361.9589 
2444083,1361.9961 
2444084,1362.0075 
2444085,1362.0378 
2444086,1362.0411 
2444087,1362.1788 
2444088,1362.1053 
2444089,1362.2699 
2444090,1361.9802 
2444091,1362.1286 
2444092,1362.0917 
2444093,1361.9928 
2444094,1362.0368 
2444095,1361.8364 
2444096,1361.9548 
2444097,1362.0472 
2444098,1361.7915 
2444099,1361.9732 
2444100,1361.9117 
2444101,1361.7448 
2444102,1361.5993 
2444103,1361.8176 
2444104,1361.7945 
2444105,1361.6325 
2444106,1361.5222 
2444107,1361.6510 
2444108,1361.5624 
2444109,1361.7298 
2444110,1361.0996 
2444111,1361.0640 
2444112,1361.0298 
2444113,1361.3533 
2444114,1361.6213 
2444115,1361.6567 
2444116,1361.9169 
2444117,1361.9072 
2444118,1361.8161 
2444119,1361.8116 
2444120,1361.6090 
2444121,1361.5908 
2444122,1361.6326 
2444123,1361.1860 
2444124,1361.8107 
2444125,1362.0123 
2444126,1361.8019 
2444127,1361.9269 
2444128,1361.9121 
2444129,1362.0401 
2444130,1361.7928 
2444131,1361.9405 
2444132,1361.9667 
2444133,1361.9288 
2444134,1362.0824 
2444135,1361.7625 
2444136,1361.9218 
2444137,1361.6519 
2444138,1362.0165 
2444139,1361.9986 
2444140,1361.9831 
2444141,1361.8037 
2444142,1361.4537 
2444143,1361.6103 
2444144,1361.5636 
2444145,1361.1746 
2444146,1361.4486 
2444147,1360.6942 
2444148,1361.1923 
2444149,1362.0142 
2444150,1361.7772 
2444151,1361.8685 
2444152,1361.6941 
2444153,1361.4369 
2444154,1361.4973 
2444155,1361.1261 
2444156,1361.3402 
2444157,1361.1979 
2444158,1361.0542 
2444159,1361.0972 
2444160,1361.6206 
2444161,1361.8041 
2444162,1361.9939 
2444163,1361.8286 
2444164,1361.9383 
2444165,1361.8185 
2444166,1361.7006 
2444167,1361.8559 
2444168,1361.8032 
2444169,1362.4080 
2444170,1362.4787 
2444171,1362.1246 
2444172,1361.8828 
2444173,1361.8690 
2444174,1361.4634 
2444175,1361.8457 
2444176,1361.7258 
2444177,1361.5000 
2444178,1361.9122 
2444179,1361.6839 
2444180,1362.1307 
2444181,1362.0867 
2444182,1361.8169 
2444183,1361.9377 
2444184,1361.7719 
2444185,1361.7610 
2444186,1361.1889 
2444187,1359.7549 
2444188,1360.7853 
2444189,1360.5019 
2444190,1360.9760 
2444191,1361.1920 
2444192,1361.7148 
2444193,1361.8722 
2444194,1361.9770 
2444195,1362.0388 
2444196,1361.6823 
2444197,1361.6084 
2444198,1361.7498 
2444199,1361.7739 
2444200,1361.5983 
2444201,1361.5031 
2444202,1361.2789 
2444203,1361.7533 
2444204,1361.8208 
2444205,1361.9430 
2444206,1361.9141 
2444207,1361.8767 
2444208,1361.9252 
2444209,1361.6151 
2444210,1361.7779 
2444211,1361.7438 
2444212,1361.6223 
2444213,1361.5364 
2444214,1362.0067 
2444215,1362.1466 
2444216,1362.2946 
2444217,1362.0133 
2444218,1362.3814 
2444219,1362.4890 
2444220,1362.9230 
2444221,1362.5911 
2444222,1362.4253 
2444223,1362.4349 
2444224,1362.3375 
2444225,1362.0863 
2444226,1362.0017 
2444227,1361.4927 
2444228,1361.7473 
2444229,1361.3378 
2444230,1361.6817 
2444231,1361.1393 
2444232,1361.2980 
2444233,1361.5707 
2444234,1361.8219 
2444235,1361.9196 
2444236,1361.9277 
2444237,1361.7839 
2444238,1362.1584 
2444239,1362.1821 
2444240,1362.2891 
2444241,1362.1770 
2444242,1362.2086 
2444243,1362.2051 
2444244,1361.9609 
2444245,1362.4461 
2444246,1361.7352 
2444247,1361.7385 
2444248,1361.7072 
2444249,1361.7234 
2444250,1361.4966 
2444251,1361.4139 
2444252,1361.7808 
2444253,1361.8318 
2444254,1362.1072 
2444255,1361.8805 
2444256,1361.8536 
2444257,1361.9691 
2444258,1361.7509 
2444259,1361.6853 
2444260,1361.6151 
2444261,1361.6025 
2444262,1361.6639 
2444263,1361.6202 
2444264,1361.5398 
2444265,1361.5495 
2444266,1362.0380 
2444267,1361.5932 
2444268,1361.9807 
2444269,1361.8152 
2444270,1361.5663 
2444271,1361.8236 
2444272,1361.7643 
2444273,1361.5804 
2444274,1361.2917 
2444275,1361.1337 
2444276,1361.1794 
2444277,1361.4569 
2444278,1361.2414 
2444279,1361.0498 
2444280,1361.3060 
2444281,1361.2764 
2444282,1361.7957 
2444283,1361.4214 
2444284,1361.4876 
2444285,1361.6527 
2444286,1361.4027 
2444287,1361.7180 
2444288,1361.8100 
2444289,1361.7294 
2444290,1361.6461 
2444291,1361.7673 
2444292,1361.3852 
2444293,1361.7333 
2444294,1361.6756 
2444295,1361.6623 
2444296,1361.9208 
2444297,1361.6911 
2444298,1362.0348 
2444299,1361.9819 
2444300,1362.1289 
2444301,1362.2662 
2444302,1361.8422 
2444303,1362.1690 
2444304,1362.2525 
2444305,1361.8673 
2444306,1361.5685 
2444307,1361.8623 
2444308,1361.8218 
2444309,1361.8973 
2444310,1361.6586 
2444311,1362.0449 
2444312,1361.6808 
2444313,1362.2705 
2444314,1361.8349 
2444315,1362.2957 
2444316,1362.2682 
2444317,1362.2488 
2444318,1361.7688 
2444319,1361.7696 
2444320,1362.0650 
2444321,1361.8130 
2444322,1362.0757 
2444323,1361.9726 
2444324,1362.1844 
2444325,1362.3161 
2444326,1361.8442 
2444327,1362.1593 
2444328,1361.8288 
2444329,1361.7019 
2444330,1361.2936 
2444331,1361.7042 
2444332,1361.8922 
2444333,1361.7638 
2444334,1361.5205 
2444335,1361.2895 
2444336,1360.3591 
2444337,1360.2239 
2444338,1359.3395 
2444339,1359.9996 
2444340,1360.1512 
2444341,1360.3793 
2444342,1360.7642 
2444343,1361.2659 
2444344,1361.2998 
2444345,1361.5354 
2444346,1361.9857 
2444347,1362.2581 
2444348,1362.1494 
2444349,1362.1459 
2444350,1361.9463 
2444351,1362.1871 
2444352,1361.9463 
2444353,1361.6594 
2444354,1361.6076 
2444355,1361.8273 
2444356,1361.8557 
2444357,1361.8632 
2444358,1361.7379 
2444359,1361.4428 
2444360,1361.6332 
2444361,1361.5773 
2444362,1361.5760 
2444363,1361.4383 
2444364,1361.4623 
2444365,1361.4725 
2444366,1361.7283 
2444367,1361.8767 
2444368,1361.9845 
2444369,1362.3192 
2444370,1361.7992 
2444371,1361.9550 
2444372,1361.5856 
2444373,1361.7909 
2444374,1361.9200 
2444375,1361.7947 
2444376,1361.9537 
2444377,1361.8063 
2444378,1361.4645 
2444379,1361.5522 
2444380,1361.4505 
2444381,1361.1653 
2444382,1361.2967 
2444383,1361.2857 
2444384,1360.1790 
2444385,1360.7210 
2444386,1360.0802 
2444387,1360.8192 
2444388,1360.8880 
2444389,1361.4263 
2444390,1361.6675 
2444391,1361.5486 
2444392,1361.5834 
2444393,1361.3102 
2444394,1361.6689 
2444395,1361.7569 
2444396,1361.4287 
2444397,1361.3888 
2444398,1361.6856 
2444399,1361.6695 
2444400,1361.6944 
2444401,1361.8072 
2444402,1361.9734 
2444403,1362.0125 
2444404,1362.0425 
2444405,1361.7743 
2444406,1361.7434 
2444407,1361.8103 
2444408,1361.8532 
2444409,1362.2811 
2444410,1362.3442 
2444411,1362.2167 
2444412,1361.8364 
2444413,1361.6733 
2444414,1361.6620 
2444415,1361.5758 
2444416,1362.1159 
2444417,1362.0478 
2444418,1361.8696 
2444419,1361.7893 
2444420,1362.0725 
2444421,1361.8362 
2444422,1361.8233 
2444423,1361.7861 
2444424,1361.6773 
2444425,1361.6534 
2444426,1361.7837 
2444427,1361.7629 
2444428,1361.5209 
2444429,1361.5142 
2444430,1361.7228 
2444431,1361.6185 
2444432,1361.6750 
2444433,1361.5076 
2444434,1361.6487 
2444435,1361.1554 
2444436,1361.5972 
2444437,1361.5830 
2444438,1361.6131 
2444439,1361.7212 
2444440,1361.6564 
2444441,1362.0205 
2444442,1361.4514 
2444443,1362.1645 
2444444,1362.1889 
2444445,1362.0532 
2444446,1362.2400 
2444447,1362.5124 
2444448,1362.1953 
2444449,1362.2048 
2444450,1362.1534 
2444451,1362.0691 
2444452,1362.0777 
2444453,1362.1211 
2444454,1362.0227 
2444455,1361.9352 
2444456,1361.8612 
2444457,1361.7269 
2444458,1361.6739 
2444459,1361.7591 
2444460,1361.8735 
2444461,1362.0186 
2444462,1361.8710 
2444463,1362.0316 
2444464,1361.9851 
2444465,1362.1484 
2444466,1362.2083 
2444467,1362.4469 
2444468,1362.3973 
2444469,1362.2263 
2444470,1362.1732 
2444471,1361.8875 
2444472,1361.9961 
2444473,1361.9423 
2444474,1361.7618 
2444475,1361.6218 
2444476,1361.4954 
2444477,1361.5345 
2444478,1361.5599 
2444479,1361.6028 
2444480,1361.3127 
2444481,1360.9956 
2444482,1360.6672 
2444483,1360.4185 
2444484,1360.5568 
2444485,1360.5434 
2444486,1360.3964 
2444487,1360.8960 
2444488,1360.7559 
2444489,1361.5080 
2444490,1361.9954 
2444491,1362.2878 
2444492,1362.2974 
2444493,1362.2775 
2444494,1362.2292 
2444495,1361.8428 
2444496,1362.0641 
2444497,1361.9736 
2444498,1362.0759 
2444499,1362.1835 
2444500,1362.0341 
2444501,1361.9640 
2444502,1361.9113 
2444503,1361.5772 
2444504,1361.5617 
2444505,1361.4887 
2444506,1361.4447 
2444507,1361.3008 
2444508,1361.3166 
2444509,1361.5656 
2444510,1361.7003 
2444511,1362.1825 
2444512,1361.9860 
2444513,1361.9453 
2444514,1362.1945 
2444515,1362.3193 
2444516,1362.3761 
2444517,1362.3571 
2444518,1362.4582 
2444519,1362.1788 
2444520,1361.5466 
2444521,1361.7859 
2444522,1361.1916 
2444523,1361.6487 
2444524,1361.1749 
2444525,1361.4722 
2444526,1361.3319 
2444527,1361.3688 
2444528,1361.3934 
2444529,1361.8569 
2444530,1362.1202 
2444531,1361.6577 
2444532,1361.5988 
2444533,1361.2323 
2444534,1361.0803 
2444535,1361.1472 
2444536,1361.1635 
2444537,1361.3028 
2444538,1361.6471 
2444539,1361.5221 
2444540,1361.8595 
2444541,1361.8424 
2444542,1361.8720 
2444543,1361.9066 
2444544,1361.7460 
2444545,1361.4921 
2444546,1361.5471 
2444547,1361.0473 
2444548,1361.3466 
2444549,1361.2895 
2444550,1360.7815 
2444551,1360.9011 
2444552,1360.8567 
2444553,1360.9037 
2444554,1360.6294 
2444555,1360.9807 
2444556,1361.0028 
2444557,1361.2539 
2444558,1361.2451 
2444559,1361.2513 
2444560,1361.2800 
2444561,1361.6600 
2444562,1361.8666 
2444563,1361.7932 
2444564,1361.8903 
2444565,1361.9805 
2444566,1361.6996 
2444567,1361.9409 
2444568,1361.9445 
2444569,1361.8379 
2444570,1362.0485 
2444571,1361.9600 
2444572,1361.9047 
2444573,1361.6540 
2444574,1361.1892 
2444575,1361.5498 
2444576,1361.8723 
2444577,1362.0695 
2444578,1361.6658 
2444579,1362.3468 
2444580,1362.1660 
2444581,1361.9351 
2444582,1362.0404 
2444583,1362.3914 
2444584,1362.2426 
2444585,1361.9558 
2444586,1361.8510 
2444587,1361.3355 
2444588,1361.2467 
2444589,1361.3549 
2444590,1361.4576 
2444591,1361.7866 
2444592,1361.6646 
2444593,1361.7230 
2444594,1361.6512 
2444595,1361.7414 
2444596,1361.2041 
2444597,1361.6121 
2444598,1361.5931 
2444599,1361.2109 
2444600,1361.0732 
2444601,1361.6707 
2444602,1361.3592 
2444603,1361.7955 
2444604,1361.7786 
2444605,1362.0693 
2444606,1361.4910 
2444607,1362.1306 
2444608,1362.2122 
2444609,1362.1141 
2444610,1362.0581 
2444611,1361.9188 
2444612,1361.7185 
2444613,1361.9643 
2444614,1361.7423 
2444615,1361.4855 
2444616,1362.0243 
2444617,1362.2104 
2444618,1361.8774 
2444619,1362.4385 
2444620,1362.2039 
2444621,1362.0628 
2444622,1361.8485 
2444623,1361.9495 
2444624,1361.8999 
2444625,1362.0294 
2444626,1361.8350 
2444627,1362.1723 
2444628,1362.2450 
2444629,1362.0133 
2444630,1362.1123 
2444631,1362.4208 
2444632,1362.2021 
2444633,1362.1881 
2444634,1361.8834 
2444635,1361.9250 
2444636,1361.5293 
2444637,1361.5294 
2444638,1361.8514 
2444639,1362.1355 
2444640,1361.9153 
2444641,1361.7852 
2444642,1361.4755 
2444643,1361.6157 
2444644,1361.5612 
2444645,1361.3505 
2444646,1361.7119 
2444647,1361.5993 
2444648,1361.6815 
2444649,1361.4750 
2444650,1361.4001 
